C00156=-125.871,250.186,-2.000,0.0000,90.0000,0.0000
C00157=-125.987,250.836,-2.000,0.0000,90.0000,0.0000
C00158=-126.110,251.487,-2.000,0.0000,90.0000,0.0000
C00159=-126.241,252.139,-2.000,0.0000,90.0000,0.0000
C00160=-126.379,252.792,-2.000,0.0000,90.0000,0.0000
C00161=-126.526,253.445,-2.000,0.0000,90.0000,0.0000
C00162=-126.680,254.098,-2.000,0.0000,90.0000,0.0000
C00163=-126.842,254.752,-2.000,0.0000,90.0000,0.0000
C00164=-127.012,255.406,-2.000,0.0000,90.0000,0.0000
C00165=-127.189,256.060,-2.000,0.0000,90.0000,0.0000
C00166=-127.375,256.714,-2.000,0.0000,90.0000,0.0000
C00167=-127.569,257.367,-2.000,0.0000,90.0000,0.0000
C00168=-127.770,258.021,-2.000,0.0000,90.0000,0.0000
C00169=-127.980,258.673,-2.000,0.0000,90.0000,0.0000
C00170=-128.197,259.325,-2.000,0.0000,90.0000,0.0000
C00171=-128.423,259.977,-2.000,0.0000,90.0000,0.0000
C00172=-128.657,260.627,-2.000,0.0000,90.0000,0.0000
C00173=-128.899,261.276,-2.000,0.0000,90.0000,0.0000
C00174=-129.149,261.924,-2.000,0.0000,90.0000,0.0000
C00175=-129.407,262.570,-2.000,0.0000,90.0000,0.0000
C00176=-129.673,263.216,-2.000,0.0000,90.0000,0.0000
C00177=-129.948,263.859,-2.000,0.0000,90.0000,0.0000
C00178=-130.230,264.500,-2.000,0.0000,90.0000,0.0000
C00179=-130.521,265.140,-2.000,0.0000,90.0000,0.0000
C00180=-130.820,265.777,-2.000,0.0000,90.0000,0.0000
C00181=-131.126,266.413,-2.000,0.0000,90.0000,0.0000
C00182=-131.441,267.045,-2.000,0.0000,90.0000,0.0000
C00183=-131.764,267.676,-2.000,0.0000,90.0000,0.0000
C00184=-132.095,268.303,-2.000,0.0000,90.0000,0.0000
C00185=-132.434,268.928,-2.000,0.0000,90.0000,0.0000
C00186=-132.781,269.549,-2.000,0.0000,90.0000,0.0000
C00187=-133.136,270.168,-2.000,0.0000,90.0000,0.0000
C00188=-133.498,270.783,-2.000,0.0000,90.0000,0.0000
C00189=-133.869,271.395,-2.000,0.0000,90.0000,0.0000
C00190=-134.247,272.003,-2.000,0.0000,90.0000,0.0000
C00191=-134.633,272.607,-2.000,0.0000,90.0000,0.0000
C00192=-135.027,273.207,-2.000,0.0000,90.0000,0.0000
C00193=-135.429,273.804,-2.000,0.0000,90.0000,0.0000
C00194=-135.838,274.396,-2.000,0.0000,90.0000,0.0000
C00195=-136.254,274.984,-2.000,0.0000,90.0000,0.0000
C00196=-136.678,275.567,-2.000,0.0000,90.0000,0.0000
C00197=-137.110,276.146,-2.000,0.0000,90.0000,0.0000
C00198=-137.548,276.720,-2.000,0.0000,90.0000,0.0000
C00199=-137.994,277.289,-2.000,0.0000,90.0000,0.0000
C00200=-138.447,277.853,-2.000,0.0000,90.0000,0.0000
C00201=-138.907,278.412,-2.000,0.0000,90.0000,0.0000
C00202=-139.374,278.966,-2.000,0.0000,90.0000,0.0000
C00203=-139.848,279.514,-2.000,0.0000,90.0000,0.0000
C00204=-140.329,280.056,-2.000,0.0000,90.0000,0.0000
C00205=-140.817,280.593,-2.000,0.0000,90.0000,0.0000
C00206=-141.311,281.125,-2.000,0.0000,90.0000,0.0000
C00207=-141.811,281.650,-2.000,0.0000,90.0000,0.0000
C00208=-142.318,282.169,-2.000,0.0000,90.0000,0.0000
C00209=-142.831,282.682,-2.000,0.0000,90.0000,0.0000
C00210=-143.350,283.189,-2.000,0.0000,90.0000,0.0000
C00211=-143.875,283.689,-2.000,0.0000,90.0000,0.0000
C00212=-144.407,284.183,-2.000,0.0000,90.0000,0.0000
C00213=-144.944,284.671,-2.000,0.0000,90.0000,0.0000
C00214=-145.486,285.152,-2.000,0.0000,90.0000,0.0000
C00215=-146.034,285.626,-2.000,0.0000,90.0000,0.0000
C00216=-146.588,286.093,-2.000,0.0000,90.0000,0.0000
C00217=-147.147,286.553,-2.000,0.0000,90.0000,0.0000
C00218=-147.711,287.006,-2.000,0.0000,90.0000,0.0000
C00219=-148.280,287.452,-2.000,0.0000,90.0000,0.0000
C00220=-148.854,287.890,-2.000,0.0000,90.0000,0.0000
C00221=-149.433,288.322,-2.000,0.0000,90.0000,0.0000
C00222=-150.016,288.746,-2.000,0.0000,90.0000,0.0000
C00223=-150.604,289.162,-2.000,0.0000,90.0000,0.0000
C00224=-151.196,289.571,-2.000,0.0000,90.0000,0.0000
C00225=-151.793,289.973,-2.000,0.0000,90.0000,0.0000
C00226=-152.393,290.367,-2.000,0.0000,90.0000,0.0000
C00227=-152.997,290.753,-2.000,0.0000,90.0000,0.0000
C00228=-153.605,291.131,-2.000,0.0000,90.0000,0.0000
C00229=-154.217,291.502,-2.000,0.0000,90.0000,0.0000
C00230=-154.832,291.864,-2.000,0.0000,90.0000,0.0000
C00231=-155.451,292.219,-2.000,0.0000,90.0000,0.0000
C00232=-156.072,292.566,-2.000,0.0000,90.0000,0.0000
C00233=-156.697,292.905,-2.000,0.0000,90.0000,0.0000
C00234=-157.324,293.236,-2.000,0.0000,90.0000,0.0000
C00235=-157.955,293.559,-2.000,0.0000,90.0000,0.0000
C00236=-158.587,293.874,-2.000,0.0000,90.0000,0.0000
C00237=-159.223,294.180,-2.000,0.0000,90.0000,0.0000
C00238=-159.860,294.479,-2.000,0.0000,90.0000,0.0000
C00239=-160.500,294.770,-2.000,0.0000,90.0000,0.0000
C00240=-161.141,295.052,-2.000,0.0000,90.0000,0.0000
C00241=-161.784,295.327,-2.000,0.0000,90.0000,0.0000
C00242=-162.430,295.593,-2.000,0.0000,90.0000,0.0000
C00243=-163.076,295.851,-2.000,0.0000,90.0000,0.0000
C00244=-163.724,296.101,-2.000,0.0000,90.0000,0.0000
C00245=-164.373,296.343,-2.000,0.0000,90.0000,0.0000
C00246=-165.023,296.577,-2.000,0.0000,90.0000,0.0000
C00247=-165.675,296.803,-2.000,0.0000,90.0000,0.0000
C00248=-166.327,297.020,-2.000,0.0000,90.0000,0.0000
C00249=-166.979,297.230,-2.000,0.0000,90.0000,0.0000
C00250=-167.633,297.431,-2.000,0.0000,90.0000,0.0000
C00251=-168.286,297.625,-2.000,0.0000,90.0000,0.0000
C00252=-168.940,297.811,-2.000,0.0000,90.0000,0.0000
C00253=-169.594,297.988,-2.000,0.0000,90.0000,0.0000
C00254=-170.248,298.158,-2.000,0.0000,90.0000,0.0000
C00255=-170.902,298.320,-2.000,0.0000,90.0000,0.0000
C00256=-171.555,298.474,-2.000,0.0000,90.0000,0.0000
C00257=-172.208,298.621,-2.000,0.0000,90.0000,0.0000
C00258=-172.861,298.759,-2.000,0.0000,90.0000,0.0000
C00259=-173.513,298.890,-2.000,0.0000,90.0000,0.0000
C00260=-174.164,299.013,-2.000,0.0000,90.0000,0.0000
